id_votante,centro_1,centro_2,centro_3,centro_4,centro_5,centro_6,centro_7,centro_8,centro_9,centro_10,centro_11,centro_12,centro_13,centro_14,centro_15,centro_16,centro_17,centro_18,centro_19,centro_20,centro_21,centro_22,centro_23,centro_24,centro_25,centro_26,centro_27,centro_28,centro_29,centro_30
339,0.657782,1.434091,0.509927,1.218617,1.049894,1.025729,1.238194,1.126979,0.440105,1.391365,1.38791,1.26566,1.454805,0.803333,0.880735,1.648645,1.552647,1.106101,1.544113,1.085365,1.873711,1.769727,1.545947,1.297358,1.111964,1.437948,1.207196,1.903086,1.614401,1.639988
340,1.515819,1.300085,0.773889,0.975425,1.771506,1.576481,1.516179,1.987012,0.569184,1.951605,1.541707,1.115202,1.422593,1.550206,1.34841,2.324988,2.056654,1.803368,2.109313,1.837937,2.524767,2.368124,1.62689,1.364074,1.636229,1.492403,1.343164,2.556519,2.125548,2.029023
341,1.225589,1.70189,1.523044,1.821843,0.606545,0.729134,1.045681,1.144891,1.730907,0.404793,1.233984,1.704997,1.547262,0.851633,0.9688,0.08726,0.464901,0.540018,0.30399,0.613774,0.231838,0.206875,1.365882,1.386411,0.69069,1.403815,1.290371,0.262646,0.434262,0.741319
342,0.83006,1.644395,1.258136,1.692998,0.245063,0.554728,1.004905,0.780469,1.444086,0.459579,1.227173,1.603553,1.518117,0.48886,0.776998,0.372284,0.636395,0.213316,0.50011,0.220641,0.606499,0.583897,1.390452,1.333329,0.569011,1.390231,1.219998,0.632201,0.649858,0.904758
343,1.040069,1.688492,0.820792,1.412497,1.507218,1.476581,1.631302,1.480132,0.630838,1.847662,1.747811,1.503402,1.750803,1.259726,1.310788,2.10742,2.003461,1.565492,2.001798,1.536625,2.333597,2.230036,1.886938,1.622886,1.560157,1.765501,1.55278,2.362791,2.066713,2.07136
344,0.841207,1.574036,1.210169,1.627391,0.221131,0.487564,0.933008,0.829101,1.401588,0.393606,1.154921,1.535649,1.446566,0.468776,0.714218,0.380172,0.575925,0.168235,0.447805,0.230884,0.610516,0.560472,1.318059,1.26236,0.498211,1.318198,1.149551,0.638288,0.594111,0.839514
345,0.50753,1.306161,0.695724,1.256577,0.341338,0.379206,0.799969,0.809704,0.864327,0.689482,1.019481,1.209188,1.232994,0.138243,0.40502,0.926857,0.870222,0.384856,0.8335,0.408945,1.14876,1.046338,1.200896,1.038352,0.469337,1.144607,0.9185,1.178518,0.924595,1.023845
346,0.473919,1.495304,0.589887,1.311776,0.902888,0.936573,1.215774,0.943781,0.581842,1.284328,1.388465,1.338794,1.494078,0.655279,0.829553,1.504166,1.45683,0.96557,1.431759,0.92747,1.733205,1.644223,1.556406,1.322964,1.0265,1.459063,1.222181,1.761664,1.515112,1.572189
347,0.785945,1.172652,0.248421,0.960801,1.01064,0.887408,1.018115,1.25217,0.231927,1.267054,1.148852,1.004144,1.1973,0.781171,0.700978,1.586642,1.408293,1.050648,1.424763,1.070303,1.799741,1.668561,1.299957,1.045488,0.964914,1.187288,0.96128,1.830621,1.473894,1.458534
348,1.368825,0.581973,0.836842,0.7436,0.971613,0.565209,0.081437,1.654592,1.054121,0.71746,0.1516,0.604217,0.434923,0.97234,0.470582,1.190311,0.701368,0.92523,0.830382,1.080408,1.298394,1.081906,0.332346,0.267066,0.521776,0.304345,0.189326,1.328956,0.763755,0.558667
349,1.187567,1.798816,1.565308,1.904406,0.598567,0.78805,1.141196,1.064086,1.765941,0.500296,1.337212,1.793147,1.64857,0.84623,1.028434,0.036128,0.582512,0.54392,0.419363,0.583708,0.248538,0.316083,1.474738,1.482528,0.761659,1.507001,1.382462,0.271383,0.55552,0.861637
350,1.017216,1.00465,0.169011,0.75752,1.167509,0.968612,0.981943,1.479042,0.065029,1.34687,1.068673,0.824551,1.058253,0.957573,0.747521,1.713456,1.463588,1.195147,1.505281,1.240384,1.913775,1.761218,1.198596,0.932359,1.032781,1.074601,0.869511,1.945464,1.531779,1.468244
351,1.399196,1.723041,1.635796,1.872482,0.771234,0.833137,1.078181,1.322292,1.850589,0.466974,1.243919,1.745476,1.558778,1.011867,1.06607,0.238473,0.449453,0.699567,0.321134,0.78735,0.157689,0.071707,1.357456,1.412415,0.779016,1.411747,1.32665,0.185623,0.396712,0.693971
352,0.9135,0.839057,0.295449,0.743188,0.803536,0.521521,0.556476,1.305695,0.522963,0.891398,0.701739,0.713371,0.810696,0.655371,0.287776,1.288433,0.99992,0.808643,1.048736,0.897053,1.474595,1.308864,0.865342,0.63262,0.575888,0.767126,0.529997,1.506653,1.068348,1.011142
353,1.140165,1.591106,0.768828,1.301702,1.557232,1.484724,1.591588,1.593769,0.556445,1.862345,1.689652,1.40352,1.666571,1.312358,1.300126,2.152301,2.007755,1.6096,2.019033,1.596596,2.373756,2.256655,1.818808,1.551499,1.563992,1.693097,1.490788,2.403765,2.072983,2.053996
354,0.508812,1.320411,0.721034,1.275854,0.315297,0.372592,0.804405,0.796373,0.890426,0.67243,1.025743,1.22614,1.244268,0.117265,0.414253,0.902152,0.855193,0.359784,0.814714,0.383095,1.124743,1.024693,1.207158,1.049362,0.461654,1.153487,0.929231,1.154391,0.908542,1.014635
355,1.317425,2.863569,1.941566,2.649129,1.945989,2.186052,2.562023,1.370937,1.849483,2.440602,2.752226,2.698273,2.86953,1.767004,2.157231,2.44028,2.636129,2.028082,2.550982,1.894045,2.664867,2.677883,2.925009,2.697872,2.27537,2.832594,2.594702,2.683321,2.677284,2.826042
356,0.461409,2.022296,1.341754,1.969818,0.601533,0.986401,1.468491,0.129641,1.445897,1.07936,1.69731,1.927556,1.939162,0.588931,1.108715,0.964,1.27059,0.672889,1.14734,0.505921,1.182414,1.220032,1.876395,1.743991,1.050637,1.838576,1.623439,1.199535,1.29309,1.518841
357,2.049429,3.031831,2.180589,2.735563,2.667157,2.755783,2.979508,2.310487,1.988406,3.097719,3.106784,2.84375,3.106407,2.43284,2.629374,3.24847,3.274849,2.741553,3.239694,2.6565,3.48282,3.431616,3.247563,2.983241,2.845433,3.12577,2.912968,3.507636,3.331684,3.385913
358,1.438702,2.629045,1.723891,2.363967,2.069092,2.197592,2.475136,1.68129,1.567179,2.520369,2.628047,2.447317,2.675191,1.843308,2.099047,2.638763,2.704441,2.146148,2.655833,2.050021,2.872747,2.834151,2.783644,2.529574,2.288696,2.671572,2.444727,2.896548,2.757631,2.839833
359,1.842412,2.525777,1.737226,2.215728,2.400291,2.409566,2.558577,2.199132,1.524136,2.775661,2.657804,2.336754,2.618479,2.154149,2.247706,3.000096,2.936728,2.466089,2.927332,2.41246,3.231465,3.145881,2.783069,2.514739,2.494559,2.655175,2.458257,3.259197,2.998938,3.008044
360,1.100797,1.502052,1.312394,1.610281,0.460156,0.514476,0.844395,1.10161,1.523482,0.205667,1.043462,1.49688,1.35332,0.689795,0.753464,0.272161,0.332753,0.381993,0.18104,0.501229,0.439206,0.311658,1.186291,1.185701,0.474788,1.212981,1.085456,0.471155,0.333769,0.614098
361,1.217463,2.668815,1.744584,2.441071,1.858037,2.059977,2.407069,1.355812,1.636457,2.341123,2.587242,2.498607,2.68534,1.658852,2.00783,2.387291,2.533892,1.939142,2.461706,1.818454,2.617281,2.609381,2.755942,2.519901,2.150769,2.657417,2.42126,2.638081,2.579734,2.705696
362,0.675239,1.266624,0.347642,1.068014,0.950532,0.874097,1.060193,1.144022,0.344248,1.248,1.2082,1.103299,1.280127,0.711981,0.712069,1.538896,1.400602,0.997611,1.403656,1.001159,1.757832,1.639019,1.366678,1.119634,0.957076,1.259716,1.028066,1.788111,1.464232,1.473266
363,1.289216,1.158519,1.192561,1.318252,0.690417,0.452751,0.51863,1.408531,1.419476,0.212185,0.680466,1.185573,0.995417,0.83955,0.619935,0.642028,0.119213,0.612446,0.258912,0.776608,0.719016,0.499147,0.804364,0.84849,0.363619,0.849228,0.766792,0.748882,0.185588,0.237047
364,0.779836,1.57027,0.654762,1.328455,1.234633,1.223609,1.423522,1.233663,0.522742,1.588476,1.562892,1.393817,1.607065,0.986973,1.07547,1.83535,1.750501,1.294151,1.740658,1.262953,2.062494,1.963771,1.714997,1.459684,1.3098,1.60176,1.376303,2.091459,1.81216,1.83585
365,1.603478,1.78434,1.789613,1.963492,0.971323,0.989894,1.163316,1.525354,2.009527,0.610024,1.301158,1.827138,1.611816,1.208106,1.212362,0.436677,0.52809,0.897148,0.451676,0.992115,0.257215,0.208183,1.391917,1.483431,0.924738,1.46332,1.409954,0.261521,0.461586,0.709863
366,1.082823,2.250418,1.336598,1.997176,1.697659,1.805735,2.078581,1.387343,1.192882,2.135812,2.233444,2.071679,2.288986,1.46497,1.702693,2.279684,2.317113,1.772486,2.274742,1.687277,2.514025,2.46245,2.39082,2.139087,1.896583,2.280611,2.05191,2.539149,2.371826,2.445974
367,1.360856,2.443783,1.549116,2.171989,1.974049,2.069713,2.320098,1.654231,1.381852,2.40645,2.463653,2.260248,2.496707,1.739569,1.954986,2.557533,2.585461,2.048265,2.547284,1.964989,2.791862,2.738333,2.614706,2.356903,2.160029,2.499414,2.276347,2.817062,2.641357,2.705564
368,1.23773,2.662253,1.738224,2.430061,1.879016,2.072597,2.412253,1.390105,1.624385,2.359127,2.589596,2.490526,2.682097,1.676119,2.014919,2.413949,2.551129,1.959793,2.481627,1.841853,2.644643,2.633092,2.757041,2.518644,2.1636,2.656861,2.421401,2.665819,2.597888,2.718899
369,0.871073,1.453411,1.131704,1.515246,0.229772,0.375684,0.809865,0.917563,1.332282,0.289892,1.031216,1.419414,1.323926,0.456478,0.609982,0.425709,0.482344,0.149312,0.376867,0.290117,0.639577,0.543932,1.194284,1.140754,0.377675,1.194796,1.028926,0.669895,0.510972,0.732655
370,1.512319,0.589536,0.990979,0.811993,1.076218,0.677687,0.210482,1.777057,1.204853,0.755223,0.110377,0.658881,0.415956,1.102618,0.617956,1.221049,0.696475,1.021803,0.843661,1.183489,1.302006,1.077582,0.227565,0.309506,0.618975,0.267584,0.291274,1.331127,0.750904,0.496222
371,0.667097,1.146427,0.623149,1.115097,0.411028,0.25873,0.636049,0.971884,0.820034,0.620442,0.853761,1.057468,1.06837,0.286975,0.238833,0.937775,0.782197,0.423421,0.77524,0.503978,1.14473,1.012491,1.035133,0.873457,0.348983,0.978418,0.753339,1.175928,0.842931,0.90026
372,1.147846,2.682445,1.760989,2.470258,1.78177,2.01108,2.381967,1.236578,1.67256,2.27322,2.571134,2.51779,2.687776,1.596137,1.977764,2.290397,2.468059,1.863658,2.387081,1.734172,2.517616,2.521821,2.743631,2.5161,2.100826,2.650898,2.41305,2.537143,2.510733,2.65295
373,1.218976,2.743338,1.820787,2.527332,1.853061,2.081277,2.449702,1.304397,1.727279,2.344427,2.637613,2.577354,2.751019,1.667101,2.04602,2.360822,2.539223,1.934947,2.458371,1.805358,2.587758,2.592821,2.809549,2.580478,2.171121,2.715806,2.478182,2.607153,2.581972,2.723519
374,1.106941,2.720357,1.807566,2.525469,1.72394,1.983746,2.379209,1.129184,1.740189,2.222008,2.577372,2.5623,2.713685,1.556457,1.972111,2.204088,2.418299,1.806094,2.327312,1.666955,2.426971,2.44594,2.753282,2.536047,2.071644,2.66727,2.428726,2.444856,2.457052,2.617579
375,1.070224,0.718822,0.227071,0.567895,1.002034,0.703126,0.61828,1.484245,0.432745,1.059157,0.70309,0.566595,0.730791,0.849403,0.462909,1.47459,1.147694,1.005827,1.213556,1.095518,1.652886,1.477193,0.841412,0.581131,0.746309,0.723661,0.50639,1.685044,1.216793,1.118848
376,1.623406,1.947874,1.898215,2.115114,1.012469,1.095472,1.316039,1.492703,2.113039,0.72582,1.46511,1.98285,1.777776,1.257712,1.327436,0.423334,0.678423,0.945869,0.573779,1.014148,0.190847,0.30855,1.562579,1.642903,1.039823,1.629454,1.564196,0.172045,0.615913,0.882079
377,0.247472,1.806828,0.934268,1.65129,0.87305,1.05624,1.434089,0.64511,0.943531,1.340402,1.633122,1.662908,1.783289,0.657009,1.027231,1.444879,1.53115,0.951319,1.467743,0.853732,1.679214,1.637414,1.810059,1.600333,1.146584,1.728093,1.489817,1.703957,1.579226,1.700768
378,0.764971,1.401693,1.017399,1.439126,0.140651,0.305833,0.777388,0.863686,1.213232,0.364453,1.005065,1.353007,1.283804,0.33558,0.521898,0.548234,0.560989,0.069014,0.480439,0.236237,0.765639,0.667526,1.176097,1.094873,0.337206,1.162466,0.978754,0.795748,0.600234,0.784833
379,1.976573,2.956472,2.103326,2.661246,2.592453,2.678746,2.901848,2.243741,1.91177,3.02139,3.029399,2.768521,3.030126,2.357499,2.551797,3.174977,3.198155,2.666575,3.16371,2.582741,3.409328,3.356642,3.170476,2.906318,2.768333,3.048873,2.835725,3.434294,3.255144,3.308482
380,0.079221,1.828464,1.029628,1.717097,0.676404,0.939853,1.372559,0.407733,1.091101,1.169407,1.588167,1.70426,1.778975,0.504442,0.970268,1.214626,1.365152,0.758211,1.28166,0.635078,1.447859,1.426356,1.769137,1.587698,1.024871,1.703868,1.470627,1.47096,1.406074,1.564534
381,0.774793,0.977725,0.317293,0.875113,0.713474,0.49624,0.64675,1.172966,0.525134,0.876952,0.815249,0.851277,0.945105,0.539539,0.297728,1.238017,1.008397,0.730357,1.035566,0.799091,1.437111,1.287726,0.98523,0.763048,0.56745,0.89396,0.655494,1.468792,1.074918,1.057237
382,1.401654,0.734922,0.454351,0.424765,1.440454,1.149504,0.977514,1.851662,0.43332,1.497106,0.973675,0.546572,0.846683,1.266844,0.908957,1.92132,1.568818,1.449316,1.648393,1.529141,2.095694,1.913398,1.0503,0.789849,1.188172,0.915635,0.779757,2.127865,1.637659,1.49872
383,1.178257,0.598329,0.340289,0.467279,1.060816,0.728178,0.557223,1.580872,0.527169,1.062209,0.609576,0.450179,0.612538,0.929095,0.490285,1.497324,1.130976,1.056018,1.211859,1.15928,1.663519,1.477068,0.736148,0.471113,0.757723,0.613775,0.408712,1.695661,1.199865,1.07292
384,0.7112,1.117625,0.24049,0.948583,0.850727,0.717164,0.880056,1.160632,0.356343,1.096365,1.030939,0.964351,1.117438,0.630301,0.53847,1.419269,1.239662,0.886554,1.253955,0.916697,1.630528,1.497674,1.192181,0.95031,0.795832,1.088718,0.854506,1.661535,1.30482,1.299248
385,1.451038,0.450789,0.83175,0.632094,1.089362,0.6823,0.21035,1.758633,1.037107,0.849051,0.096844,0.48513,0.305167,1.072537,0.556851,1.321885,0.827798,1.046739,0.960293,1.198401,1.427619,1.209488,0.252983,0.138376,0.645987,0.185247,0.105161,1.457988,0.88864,0.664724
386,1.39621,1.437803,1.451903,1.607186,0.757084,0.666013,0.807114,1.419753,1.675604,0.292163,0.95563,1.472821,1.269362,0.963697,0.872947,0.452137,0.170531,0.6753,0.151968,0.812527,0.456747,0.228116,1.061368,1.132082,0.590436,1.121399,1.054629,0.483588,0.105184,0.395107
387,0.744899,1.973695,1.049577,1.746888,1.347159,1.455698,1.747664,1.098912,0.94493,1.782844,1.913834,1.802881,1.994679,1.112573,1.362498,1.933663,1.964681,1.42112,1.921727,1.340743,2.167816,2.111189,2.077359,1.834073,1.546788,1.973487,1.739864,2.193533,2.01905,2.098234
388,1.628946,0.207172,0.884892,0.458891,1.320982,0.916051,0.457829,1.967739,1.057845,1.096717,0.276364,0.298087,0.073975,1.280882,0.759707,1.56946,1.067724,1.283313,1.204993,1.429858,1.670742,1.450159,0.258986,0.125175,0.88744,0.130652,0.245176,1.700757,1.126157,0.880111
389,1.302813,1.489319,1.427851,1.637765,0.661392,0.627985,0.843006,1.306414,1.647509,0.248144,1.011833,1.510291,1.326791,0.88038,0.851401,0.340842,0.22069,0.580952,0.090816,0.708251,0.387781,0.175532,1.131463,1.177826,0.563389,1.180446,1.091463,0.417934,0.181056,0.488663
390,1.081475,0.97836,0.209967,0.717798,1.224207,1.012599,0.998268,1.54346,0.089255,1.388663,1.071677,0.794921,1.042257,1.017608,0.786507,1.763776,1.499601,1.249762,1.546696,1.298953,1.961267,1.804573,1.194184,0.9262,1.073609,1.067391,0.870873,1.993071,1.568146,1.49343
391,0.521867,1.23882,0.45129,1.11611,0.641837,0.590422,0.875902,0.949168,0.580956,0.952133,1.06315,1.106118,1.207514,0.409936,0.480014,1.227893,1.115785,0.686823,1.10492,0.699014,1.447364,1.333438,1.237611,1.023838,0.678806,1.152203,0.913754,1.477525,1.17657,1.220406
392,1.169665,1.879329,1.60779,1.974914,0.613628,0.847107,1.221891,1.009724,1.802425,0.584545,1.422446,1.867686,1.732172,0.858233,1.085894,0.132858,0.677231,0.569682,0.513548,0.58144,0.296108,0.406505,1.563403,1.562913,0.828798,1.591991,1.460363,0.310967,0.651862,0.957412
393,1.094557,1.314813,0.511907,1.030268,1.405781,1.275529,1.333758,1.564925,0.28827,1.656456,1.420127,1.127691,1.389503,1.171119,1.07205,1.984705,1.788299,1.447935,1.814851,1.460641,2.19739,2.062575,1.544949,1.276992,1.348449,1.418099,1.220024,2.228348,1.855291,1.812081
394,1.073649,1.279146,0.469137,0.998412,1.370369,1.234703,1.291106,1.544762,0.245912,1.615663,1.378504,1.092599,1.351164,1.137329,1.030062,1.947059,1.746551,1.411361,1.774119,1.426894,2.158813,2.022533,1.504377,1.236643,1.307113,1.377977,1.178601,2.189844,1.813632,1.769387
395,1.315578,0.832299,0.976713,0.997095,0.820368,0.443077,0.198837,1.535796,1.203771,0.479148,0.359794,0.860374,0.673087,0.88206,0.470182,0.948531,0.445094,0.759552,0.578726,0.924975,1.044833,0.826343,0.505064,0.521291,0.368189,0.529657,0.442916,1.075062,0.507349,0.332017
396,0.793945,1.866227,1.400649,1.894352,0.389698,0.770219,1.236218,0.613517,1.566058,0.696071,1.461006,1.814485,1.746509,0.579537,0.974984,0.47603,0.864642,0.404008,0.717578,0.297999,0.692724,0.741866,1.626815,1.558776,0.796666,1.621999,1.443137,0.710407,0.870405,1.138872
397,1.606859,0.474316,0.664997,0.145934,1.535245,1.188757,0.895407,2.034062,0.712056,1.492404,0.823337,0.301234,0.619899,1.399626,0.95724,1.946689,1.526941,1.528272,1.63184,1.634068,2.095921,1.895029,0.854105,0.624002,1.205482,0.722338,0.658315,2.127743,1.593428,1.404993
398,0.93697,2.444347,1.523513,2.234696,1.577079,1.78677,2.147903,1.089109,1.439986,2.06166,2.334894,2.280333,2.44939,1.380281,1.745039,2.107435,2.254985,1.658286,2.181083,1.537233,2.337989,2.328222,2.506725,2.278051,1.877161,2.413144,2.175446,2.359129,2.300111,2.431194
399,1.829627,2.971539,2.08337,2.692299,2.461868,2.588167,2.853395,2.051232,1.911375,2.913347,2.998652,2.786513,3.029006,2.236572,2.48363,3.028832,3.096922,2.539135,3.049083,2.441414,3.262552,3.226741,3.149614,2.891277,2.679117,3.033858,2.811332,3.285974,3.15044,3.228825
400,1.382987,2.493388,1.596084,2.223036,2.001338,2.105369,2.36257,1.663694,1.431258,2.438775,2.508417,2.310234,2.544783,1.768873,1.994619,2.581681,2.619129,2.076332,2.578325,1.989717,2.816032,2.766252,2.660577,2.403604,2.195929,2.546021,2.322017,2.840889,2.674371,2.743067
401,1.527007,1.198362,1.384071,1.407257,0.919269,0.685677,0.624709,1.628647,1.612282,0.421571,0.718335,1.260825,1.02148,1.077637,0.828191,0.749174,0.232299,0.839218,0.383356,0.998967,0.752637,0.525311,0.79427,0.91085,0.594889,0.873437,0.855635,0.777286,0.23228,0.113382
402,2.069629,2.951051,2.12382,2.647709,2.67306,2.736281,2.934059,2.360068,1.922584,3.087506,3.050725,2.762234,3.033996,2.433849,2.597132,3.262339,3.259762,2.74509,3.233115,2.669417,3.496444,3.434234,3.18544,2.918945,2.824677,3.060872,2.854175,3.522232,3.318567,3.357279
403,1.180647,2.271439,1.368088,2.007578,1.786685,1.877435,2.130795,1.496828,1.209603,2.215173,2.277551,2.089784,2.318545,1.550476,1.763433,2.373349,2.393611,1.860117,2.356705,1.780458,2.607553,2.5501,2.430719,2.174873,1.967727,2.317123,2.091987,2.633158,2.449748,2.513334
404,1.345331,1.641961,1.55312,1.788089,0.710405,0.750289,0.994961,1.294437,1.768942,0.381812,1.164192,1.661937,1.479152,0.946515,0.981996,0.239238,0.371124,0.635656,0.236348,0.735661,0.235173,0.055629,1.281604,1.330379,0.694581,1.332609,1.243285,0.265304,0.323168,0.626792
405,0.718135,1.579356,1.142791,1.607607,0.120867,0.483221,0.956277,0.724901,1.323851,0.482903,1.18353,1.52642,1.462876,0.362117,0.688084,0.494008,0.67434,0.115946,0.558813,0.107997,0.727094,0.683698,1.353479,1.273601,0.515883,1.341522,1.15706,0.753825,0.699667,0.92489
406,1.09555,2.750601,1.846115,2.566929,1.695805,1.974607,2.384555,1.070518,1.791824,2.196213,2.587924,2.59703,2.736395,1.541512,1.977085,2.154702,2.392875,1.777717,2.295489,1.632764,2.374058,2.402986,2.765589,2.555419,2.060933,2.68405,2.445687,2.390784,2.428922,2.601115
407,1.018255,0.756196,0.226621,0.621865,0.942718,0.649905,0.598956,1.427691,0.447174,1.010755,0.702645,0.611636,0.755619,0.789864,0.410677,1.420453,1.105561,0.947357,1.16625,1.035875,1.601495,1.428986,0.849633,0.595823,0.696536,0.73712,0.511337,1.63363,1.17456,1.088723
408,1.202928,1.55408,0.763985,1.25735,1.597294,1.505254,1.587156,1.660789,0.542882,1.884817,1.674861,1.365577,1.637095,1.354521,1.312179,2.188579,2.024743,1.646789,2.04237,1.641033,2.407454,2.284073,1.798098,1.52977,1.582079,1.670329,1.474579,2.437805,2.090807,2.05992
409,0.878783,1.902133,0.987877,1.653187,1.441393,1.499016,1.741756,1.268799,0.847223,1.846443,1.889972,1.724215,1.940231,1.198105,1.376518,2.038309,2.020046,1.510482,1.992148,1.448132,2.270963,2.197124,2.045022,1.791583,1.588465,1.933386,1.706103,2.298048,2.078137,2.129778
410,1.791714,0.138289,0.919646,0.240379,1.581205,1.189205,0.773537,2.175857,1.030959,1.414875,0.614291,0.167099,0.320625,1.500747,0.994689,1.886972,1.400138,1.554619,1.531886,1.688038,1.999826,1.782014,0.571107,0.434649,1.176797,0.46248,0.530567,2.030306,1.460249,1.218607
411,0.547582,1.402775,0.492557,1.214378,0.911378,0.901587,1.148104,1.019062,0.48706,1.261553,1.312486,1.243962,1.406524,0.664723,0.773272,1.510484,1.427016,0.968145,1.412794,0.94704,1.73608,1.634958,1.477362,1.238841,0.989558,1.376512,1.141032,1.765339,1.487558,1.526435
412,1.5678,0.549879,1.01816,0.791033,1.138275,0.738845,0.26534,1.837664,1.227626,0.814838,0.098258,0.634417,0.371652,1.161638,0.671225,1.278819,0.749681,1.084159,0.899525,1.245654,1.354877,1.129302,0.166519,0.29197,0.681115,0.223911,0.298899,1.383648,0.802106,0.53652
413,0.846819,2.190801,1.266571,1.965721,1.478325,1.627852,1.945595,1.12315,1.163429,1.937013,2.118622,2.020932,2.208585,1.256252,1.552989,2.047075,2.124158,1.556038,2.069115,1.458034,2.28116,2.24296,2.284802,2.045174,1.719237,2.183621,1.948556,2.305165,2.175257,2.274004
